Cust_ID,Age,Customer_Segment,Customer_Vintage_Group
CC81396,31,Platinum,VG2
CC43435,29,Platinum,VG2
CC66803,40,Platinum,VG2
CC48078,48,Platinum,VG2
CC87141,22,Platinum,VG2
CC76794,50,Platinum,VG2
CC35621,27,Platinum,VG2
CC63122,23,Platinum,VG2
CC33920,41,Platinum,VG2
CC74145,41,Platinum,VG2
CC44305,36,Platinum,VG2
CC65619,32,Platinum,VG2
CC53745,29,Platinum,VG2
CC24462,42,Platinum,VG2
CC95062,26,Platinum,VG2
CC51595,23,Platinum,VG2
CC92281,45,Platinum,VG2
CC33355,35,Platinum,VG2
CC21770,36,Platinum,VG2
CC12470,49,Platinum,VG2
CC16623,23,Platinum,VG2
CC48023,42,Platinum,VG2
CC95108,32,Platinum,VG2
CC60432,27,Platinum,VG2
CC47462,49,Platinum,VG2
CC61886,29,Platinum,VG2
CC22588,41,Platinum,VG2
CC49725,32,Platinum,VG2
CC27972,32,Platinum,VG2
CC66540,34,Platinum,VG2
CC34834,29,Platinum,VG2
CC36515,35,Platinum,VG2
CC49556,50,Platinum,VG2
CC59858,48,Platinum,VG2
CC32530,41,Platinum,VG2
CC94450,31,Platinum,VG2
CC32565,34,Platinum,VG2
CC78141,22,Platinum,VG2
CC34299,27,Platinum,VG2
CC63894,30,Platinum,VG2
CC98581,41,Platinum,VG2
CC81098,48,Platinum,VG2
CC94010,20,Platinum,VG2
CC30632,20,Platinum,VG2
CC23926,36,Platinum,VG2
CC70992,39,Platinum,VG2
CC29105,21,Platinum,VG2
CC62729,42,Platinum,VG2
CC97708,36,Platinum,VG2
CC13912,26,Platinum,VG2
CC21291,25,Platinum,VG2
CC38115,24,Platinum,VG2
CC47592,28,Platinum,VG2
CC12704,33,Platinum,VG2
CC28064,26,Platinum,VG2
CC72439,23,Platinum,VG2
CC21369,20,Platinum,VG2
CC38005,25,Platinum,VG2
CC90208,29,Platinum,VG2
CC27324,45,Platinum,VG2
CC90167,33,Platinum,VG2
CC18142,46,Platinum,VG2
CC58024,41,Platinum,VG2
CC71145,24,Platinum,VG2
CC93318,33,Platinum,VG2
CC33305,23,Platinum,VG2
CC11721,21,Platinum,VG2
CC33059,43,Platinum,VG2
CC41914,41,Platinum,VG2
CC84380,44,Platinum,VG2
CC41877,39,Platinum,VG2
CC58276,36,Platinum,VG2
CC34567,21,Platinum,VG2
CC25299,37,Platinum,VG2
CC99130,24,Platinum,VG2
CC16335,48,Platinum,VG2
CC59364,44,Platinum,VG2
CC49108,27,Platinum,VG2
CC15310,27,Platinum,VG2
CC53567,20,Platinum,VG2
CC13282,30,Platinum,VG2
CC55171,32,Platinum,VG2
CC33255,20,Platinum,VG2
CC48724,21,Platinum,VG2
CC79358,38,Platinum,VG2
CC12976,32,Platinum,VG2
CC30065,39,Platinum,VG2
CC65014,21,Platinum,VG2
CC53383,35,Platinum,VG2
CC13735,39,Platinum,VG2
CC30956,38,Platinum,VG2
CC74707,35,Platinum,VG2
CC12843,45,Platinum,VG2
CC14475,42,Platinum,VG2
CC40213,23,Platinum,VG2
CC94101,35,Platinum,VG2
CC88596,25,Platinum,VG2
CC97485,31,Platinum,VG2
CC73801,20,Platinum,VG2
CC38166,46,Platinum,VG2
CC79850,21,Platinum,VG2
CC77056,20,Platinum,VG2
CC87686,43,Platinum,VG2
CC54176,40,Platinum,VG2
CC99335,46,Platinum,VG2
CC92551,37,Platinum,VG2
CC33719,42,Platinum,VG2
CC53161,29,Platinum,VG2
CC26229,43,Platinum,VG2
CC77533,30,Platinum,VG2
CC56342,40,Platinum,VG2
CC60831,34,Platinum,VG2
CC54222,46,Platinum,VG2
CC93589,41,Platinum,VG2
CC98495,28,Platinum,VG2
CC18448,24,Platinum,VG2
CC49198,24,Platinum,VG2
CC60844,32,Platinum,VG2
CC75223,31,Platinum,VG2
CC70507,48,Platinum,VG2
CC40270,42,Platinum,VG2
CC95047,33,Platinum,VG2
CC94924,26,Platinum,VG2
CC54071,26,Platinum,VG2
CC39414,39,Platinum,VG2
CC50029,43,Platinum,VG2
CC78832,33,Platinum,VG2
CC87034,36,Platinum,VG2
CC48732,46,Platinum,VG2
CC91794,43,Platinum,VG2
CC37973,36,Platinum,VG2
CC35981,26,Platinum,VG2
CC14701,22,Platinum,VG2
CC89856,50,Platinum,VG2
CC41481,47,Platinum,VG2
CC49554,20,Platinum,VG2
CC89315,34,Platinum,VG2
CC19313,31,Platinum,VG2
CC45238,23,Platinum,VG2
CC18865,34,Platinum,VG2
CC50203,21,Platinum,VG2
CC92299,29,Platinum,VG2
CC93392,39,Platinum,VG2
CC22664,43,Platinum,VG2
CC54446,29,Platinum,VG2
CC32532,28,Platinum,VG2
CC16281,49,Platinum,VG2
CC88306,26,Platinum,VG2
CC39195,21,Platinum,VG2
CC48824,43,Platinum,VG2
CC92406,21,Platinum,VG2
CC60423,40,Platinum,VG2
CC21932,27,Platinum,VG2
CC35957,39,Platinum,VG2
CC59019,32,Platinum,VG2
CC79295,30,Platinum,VG2
CC77260,23,Platinum,VG2
CC42437,41,Platinum,VG2
CC79306,50,Platinum,VG2
CC86457,25,Platinum,VG2
CC32001,40,Platinum,VG2
CC76375,47,Platinum,VG2
CC60157,36,Platinum,VG2
CC67742,43,Platinum,VG2
CC25327,28,Platinum,VG2
CC15996,46,Platinum,VG2
CC62982,41,Platinum,VG2
CC15649,24,Platinum,VG2
CC59641,24,Platinum,VG2
CC43711,29,Platinum,VG2
CC85782,38,Platinum,VG2
CC46677,44,Platinum,VG2
CC68167,50,Platinum,VG2
CC77191,47,Platinum,VG2
CC37369,45,Platinum,VG2
CC85968,38,Platinum,VG2
CC74982,39,Platinum,VG2
CC14720,33,Platinum,VG2
CC61345,50,Platinum,VG2
CC48806,38,Platinum,VG2
CC60021,21,Platinum,VG2
CC95766,35,Platinum,VG2
CC77654,44,Platinum,VG2
CC76857,50,Platinum,VG2
CC65169,47,Platinum,VG2
CC87270,28,Platinum,VG2
CC94079,41,Platinum,VG2
CC95273,35,Platinum,VG2
CC81241,34,Platinum,VG2
CC81000,25,Platinum,VG2
CC38011,37,Platinum,VG2
CC45675,39,Platinum,VG2
CC19639,21,Platinum,VG2
CC20573,38,Platinum,VG2
CC66558,48,Platinum,VG2
CC65301,43,Platinum,VG2
CC73095,27,Platinum,VG2
CC81300,26,Platinum,VG2
CC46415,45,Platinum,VG2
CC66351,22,Platinum,VG2
CC36641,42,Platinum,VG2
CC52036,36,Platinum,VG2
CC82633,50,Platinum,VG2
CC32326,30,Platinum,VG2
CC39468,43,Platinum,VG2
CC29784,46,Platinum,VG2
CC30422,35,Platinum,VG2
CC40307,34,Platinum,VG2
CC11740,34,Platinum,VG2
CC45332,37,Platinum,VG2
CC94911,30,Platinum,VG2
CC48316,29,Platinum,VG2
CC47905,37,Platinum,VG2
CC85979,37,Platinum,VG2
CC91399,27,Platinum,VG2
CC68582,22,Platinum,VG2
CC74656,22,Platinum,VG2
CC75283,26,Platinum,VG2
CC84498,39,Platinum,VG2
CC53713,45,Platinum,VG2
CC99614,33,Platinum,VG2
CC39127,22,Platinum,VG2
CC22387,24,Platinum,VG2
CC40770,37,Platinum,VG2
CC42485,43,Platinum,VG2
CC83378,50,Platinum,VG2
CC90451,20,Platinum,VG2
CC82682,20,Platinum,VG2
CC40049,34,Platinum,VG2
CC83850,36,Platinum,VG2
CC23983,48,Platinum,VG2
CC42526,39,Platinum,VG2
CC39108,42,Platinum,VG2
CC98135,26,Platinum,VG2
CC35953,30,Platinum,VG2
CC51066,37,Platinum,VG2
CC33790,45,Platinum,VG2
CC50151,47,Platinum,VG2
CC43615,41,Platinum,VG2
CC81913,39,Platinum,VG2
CC69901,34,Platinum,VG2
CC99023,29,Platinum,VG2
CC56148,21,Platinum,VG2
CC80045,45,Platinum,VG2
CC49551,41,Platinum,VG2
CC98929,25,Platinum,VG2
CC40470,46,Platinum,VG2
CC99187,32,Platinum,VG2
CC87840,35,Platinum,VG2
CC21915,50,Platinum,VG2
CC17166,24,Platinum,VG2
CC80507,41,Platinum,VG2
CC54408,22,Platinum,VG2
CC98996,25,Platinum,VG2
CC51285,45,Platinum,VG2
CC17004,41,Platinum,VG2
CC44055,24,Platinum,VG2
CC49248,45,Platinum,VG2
CC27331,49,Platinum,VG2
CC69103,23,Platinum,VG2
CC71544,45,Platinum,VG2
CC56810,48,Platinum,VG2
CC73014,50,Platinum,VG2
CC41159,43,Platinum,VG2
CC53604,27,Platinum,VG2
CC19539,41,Platinum,VG2
CC54873,28,Platinum,VG2
CC90206,50,Platinum,VG2
CC64863,28,Platinum,VG2
CC40806,34,Platinum,VG2
CC15456,24,Platinum,VG2
CC24142,46,Platinum,VG2
CC23605,44,Platinum,VG2
CC59416,32,Platinum,VG2
CC11339,33,Platinum,VG2
CC59562,39,Platinum,VG2
CC86108,28,Platinum,VG2
CC82436,28,Platinum,VG2
CC76396,42,Platinum,VG2
CC25711,39,Platinum,VG2
CC48711,28,Platinum,VG2
CC56916,33,Platinum,VG2
CC81331,31,Platinum,VG2
CC69596,29,Platinum,VG2
CC15336,25,Platinum,VG2
CC28303,31,Platinum,VG2
CC99150,48,Platinum,VG2
CC40748,20,Platinum,VG2
CC60493,44,Platinum,VG2
CC48979,21,Platinum,VG2
CC97522,25,Platinum,VG2
CC22987,23,Platinum,VG2
CC42288,23,Platinum,VG2
CC90333,31,Platinum,VG2
CC75532,28,Platinum,VG2
CC51938,35,Platinum,VG2
CC42924,25,Platinum,VG2
CC22556,26,Platinum,VG2
CC30954,49,Platinum,VG2
CC32762,50,Platinum,VG2
CC30670,23,Platinum,VG2
CC97200,22,Platinum,VG2
CC57287,46,Platinum,VG2
CC87325,37,Platinum,VG2
CC53989,29,Platinum,VG2
CC51844,50,Platinum,VG2
CC63184,39,Platinum,VG2
CC80522,28,Platinum,VG2
CC73000,35,Platinum,VG2
CC13567,44,Platinum,VG2
CC39353,50,Platinum,VG2
CC19916,49,Platinum,VG2
CC42937,30,Platinum,VG2
CC95586,38,Platinum,VG2
CC44059,27,Platinum,VG2
CC16346,30,Platinum,VG2
CC13477,24,Platinum,VG2
CC58020,25,Platinum,VG2
CC57776,22,Platinum,VG2
CC24391,26,Platinum,VG2
CC53430,27,Platinum,VG2
CC31823,33,Platinum,VG2
CC15335,28,Platinum,VG2
CC81556,26,Platinum,VG2
CC38634,21,Platinum,VG2
